mem,p_len,sa_factor,t_len,tally_factor,time
17024,6,64,1153,32,0 days 00:00:00.000036000
15752,6,256,1153,32,0 days 00:00:00.000101000
15752,12,256,1153,32,0 days 00:00:00.000048000
15752,6,256,1153,32,0 days 00:00:00.000035000
108288,6,1,1153,128,0 days 00:00:00.000072000
108288,12,1,1153,128,0 days 00:00:00.000060000
108288,6,1,1153,128,0 days 00:00:00.000046000
33024,6,4,1153,128,0 days 00:00:00.000077000
33024,12,4,1153,128,0 days 00:00:00.000059000
33024,6,4,1153,128,0 days 00:00:00.000045000
12640,6,16,1153,128,0 days 00:00:00.000134000
12640,12,16,1153,128,0 days 00:00:00.000061000
12640,6,16,1153,128,0 days 00:00:00.000046000
7584,6,64,1153,128,0 days 00:00:00.000135000
7584,12,64,1153,128,0 days 00:00:00.000061000
7584,6,64,1153,128,0 days 00:00:00.000045000
6312,6,256,1153,128,0 days 00:00:00.000134000
6312,12,256,1153,128,0 days 00:00:00.000060000
6312,6,256,1153,128,0 days 00:00:00.000046000
105680,6,1,1153,512,0 days 00:00:00.000137000
105680,12,1,1153,512,0 days 00:00:00.000122000
105680,6,1,1153,512,0 days 00:00:00.000074000
30416,6,4,1153,512,0 days 00:00:00.000168000
30416,12,4,1153,512,0 days 00:00:00.000121000
30416,6,4,1153,512,0 days 00:00:00.000074000
10032,6,16,1153,512,0 days 00:00:00.000280000
10032,12,16,1153,512,0 days 00:00:00.000121000
10032,6,16,1153,512,0 days 00:00:00.000073000
4976,6,64,1153,512,0 days 00:00:00.000263000
4976,12,64,1153,512,0 days 00:00:00.000139000
4976,6,64,1153,512,0 days 00:00:00.000074000
3704,6,256,1153,512,0 days 00:00:00.000263000
3704,12,256,1153,512,0 days 00:00:00.000122000
3704,6,256,1153,512,0 days 00:00:00.000074000
397712,6,1,1135,1,0 days 00:00:00.000055000
397712,12,1,1135,1,0 days 00:00:00.000031000
397712,6,1,1135,1,0 days 00:00:00.000022000
323312,6,4,1135,1,0 days 00:00:00.000043000
323312,12,4,1135,1,0 days 00:00:00.000029000
323312,6,4,1135,1,0 days 00:00:00.000022000
303120,6,16,1135,1,0 days 00:00:00.000063000
303120,12,16,1135,1,0 days 00:00:00.000030000
303120,6,16,1135,1,0 days 00:00:00.000022000
298096,6,64,1135,1,0 days 00:00:00.000077000
298096,12,64,1135,1,0 days 00:00:00.000031000
298096,6,64,1135,1,0 days 00:00:00.000023000
296888,6,256,1135,1,0 days 00:00:00.000064000
296888,12,256,1135,1,0 days 00:00:00.000030000
296888,6,256,1135,1,0 days 00:00:00.000022000
147784,6,1,1135,8,0 days 00:00:00.000054000
147784,12,1,1135,8,0 days 00:00:00.000044000
147784,6,1,1135,8,0 days 00:00:00.000033000
73384,6,4,1135,8,0 days 00:00:00.000058000
73384,12,4,1135,8,0 days 00:00:00.000044000
73384,6,4,1135,8,0 days 00:00:00.000032000
53192,6,16,1135,8,0 days 00:00:00.000092000
53192,12,16,1135,8,0 days 00:00:00.000043000
53192,6,16,1135,8,0 days 00:00:00.000033000
48168,6,64,1135,8,0 days 00:00:00.000090000
48168,12,64,1135,8,0 days 00:00:00.000043000
48168,6,64,1135,8,0 days 00:00:00.000033000
46960,6,256,1135,8,0 days 00:00:00.000090000
46960,12,256,1135,8,0 days 00:00:00.000043000
46960,6,256,1135,8,0 days 00:00:00.000033000
116408,6,1,1135,32,0 days 00:00:00.000058000
116408,12,1,1135,32,0 days 00:00:00.000049000
116408,6,1,1135,32,0 days 00:00:00.000035000
42008,6,4,1135,32,0 days 00:00:00.000063000
42008,12,4,1135,32,0 days 00:00:00.000049000
42008,6,4,1135,32,0 days 00:00:00.000035000
21816,6,16,1135,32,0 days 00:00:00.000103000
21816,12,16,1135,32,0 days 00:00:00.000050000
21816,6,16,1135,32,0 days 00:00:00.000035000
16792,6,64,1135,32,0 days 00:00:00.000121000
16792,12,64,1135,32,0 days 00:00:00.000050000
16792,6,64,1135,32,0 days 00:00:00.000036000
15584,6,256,1135,32,0 days 00:00:00.000103000
15584,12,256,1135,32,0 days 00:00:00.000049000
15584,6,256,1135,32,0 days 00:00:00.000035000
106776,6,1,1135,128,0 days 00:00:00.000072000
106776,12,1,1135,128,0 days 00:00:00.000065000
106776,6,1,1135,128,0 days 00:00:00.000048000
32376,6,4,1135,128,0 days 00:00:00.000079000
32376,12,4,1135,128,0 days 00:00:00.000060000
32376,6,4,1135,128,0 days 00:00:00.000048000
12184,6,16,1135,128,0 days 00:00:00.000159000
12184,12,16,1135,128,0 days 00:00:00.000062000
12184,6,16,1135,128,0 days 00:00:00.000049000
7160,6,64,1135,128,0 days 00:00:00.000144000
7160,12,64,1135,128,0 days 00:00:00.000063000
7160,6,64,1135,128,0 days 00:00:00.000048000
5952,6,256,1135,128,0 days 00:00:00.000144000
5952,12,256,1135,128,0 days 00:00:00.000061000
5952,6,256,1135,128,0 days 00:00:00.000048000
104504,6,1,1135,512,0 days 00:00:00.000140000
104504,12,1,1135,512,0 days 00:00:00.000119000
104504,6,1,1135,512,0 days 00:00:00.000072000
30104,6,4,1135,512,0 days 00:00:00.000175000
30104,12,4,1135,512,0 days 00:00:00.000121000
30104,6,4,1135,512,0 days 00:00:00.000077000
9912,6,16,1135,512,0 days 00:00:00.000266000
9912,12,16,1135,512,0 days 00:00:00.000120000
9912,6,16,1135,512,0 days 00:00:00.000077000
4888,6,64,1135,512,0 days 00:00:00.000265000
4888,12,64,1135,512,0 days 00:00:00.000119000
4888,6,64,1135,512,0 days 00:00:00.000072000
3680,6,256,1135,512,0 days 00:00:00.000264000
3680,12,256,1135,512,0 days 00:00:00.000120000
3680,6,256,1135,512,0 days 00:00:00.000072000
456664,6,1,1306,1,0 days 00:00:00.000040000
456664,12,1,1306,1,0 days 00:00:00.000030000
456664,6,1,1306,1,0 days 00:00:00.000022000
374040,6,4,1306,1,0 days 00:00:00.000043000
374040,12,4,1306,1,0 days 00:00:00.000030000
374040,6,4,1306,1,0 days 00:00:00.000022000
351864,6,16,1306,1,0 days 00:00:00.000064000
351864,12,16,1306,1,0 days 00:00:00.000030000
351864,6,16,1306,1,0 days 00:00:00.000022000
346328,6,64,1306,1,0 days 00:00:00.000063000
346328,12,64,1306,1,0 days 00:00:00.000030000
346328,6,64,1306,1,0 days 00:00:00.000022000
345088,6,256,1306,1,0 days 00:00:00.000063000
345088,12,256,1306,1,0 days 00:00:00.000030000
345088,6,256,1306,1,0 days 00:00:00.000022000
166752,6,1,1306,8,0 days 00:00:00.000054000
166752,12,1,1306,8,0 days 00:00:00.000045000
166752,6,1,1306,8,0 days 00:00:00.000032000
84128,6,4,1306,8,0 days 00:00:00.000060000
84128,12,4,1306,8,0 days 00:00:00.000045000
84128,6,4,1306,8,0 days 00:00:00.000032000
61952,6,16,1306,8,0 days 00:00:00.000095000
61952,12,16,1306,8,0 days 00:00:00.000045000
61952,6,16,1306,8,0 days 00:00:00.000032000
56416,6,64,1306,8,0 days 00:00:00.000095000
56416,12,64,1306,8,0 days 00:00:00.000045000
56416,6,64,1306,8,0 days 00:00:00.000032000
55176,6,256,1306,8,0 days 00:00:00.000094000
55176,12,256,1306,8,0 days 00:00:00.000044000
55176,6,256,1306,8,0 days 00:00:00.000032000
129112,6,1,1306,32,0 days 00:00:00.000073000
129112,12,1,1306,32,0 days 00:00:00.000051000
129112,6,1,1306,32,0 days 00:00:00.000037000
46488,6,4,1306,32,0 days 00:00:00.000083000
46488,12,4,1306,32,0 days 00:00:00.000051000
46488,6,4,1306,32,0 days 00:00:00.000038000
24312,6,16,1306,32,0 days 00:00:00.000102000
24312,12,16,1306,32,0 days 00:00:00.000050000
24312,6,16,1306,32,0 days 00:00:00.000037000
18776,6,64,1306,32,0 days 00:00:00.000102000
18776,12,64,1306,32,0 days 00:00:00.000050000
18776,6,64,1306,32,0 days 00:00:00.000037000
17536,6,256,1306,32,0 days 00:00:00.000102000
17536,12,256,1306,32,0 days 00:00:00.000050000
17536,6,256,1306,32,0 days 00:00:00.000037000
118568,6,1,1306,128,0 days 00:00:00.000069000
118568,12,1,1306,128,0 days 00:00:00.000065000
118568,6,1,1306,128,0 days 00:00:00.000049000
35944,6,4,1306,128,0 days 00:00:00.000076000
35944,12,4,1306,128,0 days 00:00:00.000065000
35944,6,4,1306,128,0 days 00:00:00.000049000
13768,6,16,1306,128,0 days 00:00:00.000135000
13768,12,16,1306,128,0 days 00:00:00.000065000
13768,6,16,1306,128,0 days 00:00:00.000050000
8232,6,64,1306,128,0 days 00:00:00.000134000
8232,12,64,1306,128,0 days 00:00:00.000065000
8232,6,64,1306,128,0 days 00:00:00.000050000
6992,6,256,1306,128,0 days 00:00:00.000134000
6992,12,256,1306,128,0 days 00:00:00.000065000
6992,6,256,1306,128,0 days 00:00:00.000050000
115592,6,1,1306,512,0 days 00:00:00.000132000
115592,12,1,1306,512,0 days 00:00:00.000120000
115592,6,1,1306,512,0 days 00:00:00.000078000
32968,6,4,1306,512,0 days 00:00:00.000161000
32968,12,4,1306,512,0 days 00:00:00.000121000
32968,6,4,1306,512,0 days 00:00:00.000077000
10792,6,16,1306,512,0 days 00:00:00.000285000
10792,12,16,1306,512,0 days 00:00:00.000121000
10792,6,16,1306,512,0 days 00:00:00.000077000
5256,6,64,1306,512,0 days 00:00:00.000286000
5256,12,64,1306,512,0 days 00:00:00.000121000
5256,6,64,1306,512,0 days 00:00:00.000077000
4016,6,256,1306,512,0 days 00:00:00.000284000
4016,12,256,1306,512,0 days 00:00:00.000121000
4016,6,256,1306,512,0 days 00:00:00.000078000
420968,6,1,1204,1,0 days 00:00:00.000040000
420968,12,1,1204,1,0 days 00:00:00.000030000
420968,6,1,1204,1,0 days 00:00:00.000022000
343080,6,4,1204,1,0 days 00:00:00.000043000
343080,12,4,1204,1,0 days 00:00:00.000030000
343080,6,4,1204,1,0 days 00:00:00.000022000
322280,6,16,1204,1,0 days 00:00:00.000064000
322280,12,16,1204,1,0 days 00:00:00.000030000
322280,6,16,1204,1,0 days 00:00:00.000023000
317032,6,64,1204,1,0 days 00:00:00.000063000
317032,12,64,1204,1,0 days 00:00:00.000030000
317032,6,64,1204,1,0 days 00:00:00.000022000
315728,6,256,1204,1,0 days 00:00:00.000066000
315728,12,256,1204,1,0 days 00:00:00.000030000
315728,6,256,1204,1,0 days 00:00:00.000022000
155624,6,1,1204,8,0 days 00:00:00.000058000
155624,12,1,1204,8,0 days 00:00:00.000045000
155624,6,1,1204,8,0 days 00:00:00.000035000
77736,6,4,1204,8,0 days 00:00:00.000061000
77736,12,4,1204,8,0 days 00:00:00.000044000
77736,6,4,1204,8,0 days 00:00:00.000032000
56936,6,16,1204,8,0 days 00:00:00.000094000
56936,12,16,1204,8,0 days 00:00:00.000044000
56936,6,16,1204,8,0 days 00:00:00.000031000
51688,6,64,1204,8,0 days 00:00:00.000091000
51688,12,64,1204,8,0 days 00:00:00.000044000
51688,6,64,1204,8,0 days 00:00:00.000032000
50384,6,256,1204,8,0 days 00:00:00.000092000
50384,12,256,1204,8,0 days 00:00:00.000045000
50384,6,256,1204,8,0 days 00:00:00.000031000
121568,6,1,1204,32,0 days 00:00:00.000060000
121568,12,1,1204,32,0 days 00:00:00.000049000
121568,6,1,1204,32,0 days 00:00:00.000037000
43680,6,4,1204,32,0 days 00:00:00.000066000
43680,12,4,1204,32,0 days 00:00:00.000048000
43680,6,4,1204,32,0 days 00:00:00.000036000
22880,6,16,1204,32,0 days 00:00:00.000120000
22880,12,16,1204,32,0 days 00:00:00.000050000
22880,6,16,1204,32,0 days 00:00:00.000036000
17632,6,64,1204,32,0 days 00:00:00.000106000
17632,12,64,1204,32,0 days 00:00:00.000049000
17632,6,64,1204,32,0 days 00:00:00.000037000
16328,6,256,1204,32,0 days 00:00:00.000104000
16328,12,256,1204,32,0 days 00:00:00.000048000
16328,6,256,1204,32,0 days 00:00:00.000036000
111664,6,1,1204,128,0 days 00:00:00.000071000
111664,12,1,1204,128,0 days 00:00:00.000056000
111664,6,1,1204,128,0 days 00:00:00.000040000
33776,6,4,1204,128,0 days 00:00:00.000078000
33776,12,4,1204,128,0 days 00:00:00.000056000
33776,6,4,1204,128,0 days 00:00:00.000040000
12976,6,16,1204,128,0 days 00:00:00.000133000
12976,12,16,1204,128,0 days 00:00:00.000056000
12976,6,16,1204,128,0 days 00:00:00.000040000
7728,6,64,1204,128,0 days 00:00:00.000139000
7728,12,64,1204,128,0 days 00:00:00.000057000
7728,6,64,1204,128,0 days 00:00:00.000039000
6424,6,256,1204,128,0 days 00:00:00.000151000
6424,12,256,1204,128,0 days 00:00:00.000057000
6424,6,256,1204,128,0 days 00:00:00.000040000
108992,6,1,1204,512,0 days 00:00:00.000132000
108992,12,1,1204,512,0 days 00:00:00.000121000
108992,6,1,1204,512,0 days 00:00:00.000075000
31104,6,4,1204,512,0 days 00:00:00.000162000
31104,12,4,1204,512,0 days 00:00:00.000122000
31104,6,4,1204,512,0 days 00:00:00.000076000
10304,6,16,1204,512,0 days 00:00:00.000261000
10304,12,16,1204,512,0 days 00:00:00.000122000
10304,6,16,1204,512,0 days 00:00:00.000076000
5056,6,64,1204,512,0 days 00:00:00.000262000
5056,12,64,1204,512,0 days 00:00:00.000122000
5056,6,64,1204,512,0 days 00:00:00.000076000
3752,6,256,1204,512,0 days 00:00:00.000261000
3752,12,256,1204,512,0 days 00:00:00.000122000
3752,6,256,1204,512,0 days 00:00:00.000076000
420968,6,1,1204,1,0 days 00:00:00.000039000
420968,12,1,1204,1,0 days 00:00:00.000029000
420968,6,1,1204,1,0 days 00:00:00.000022000
343080,6,4,1204,1,0 days 00:00:00.000042000
343080,12,4,1204,1,0 days 00:00:00.000030000
343080,6,4,1204,1,0 days 00:00:00.000022000
322280,6,16,1204,1,0 days 00:00:00.000064000
322280,12,16,1204,1,0 days 00:00:00.000030000
322280,6,16,1204,1,0 days 00:00:00.000022000
317032,6,64,1204,1,0 days 00:00:00.000064000
317032,12,64,1204,1,0 days 00:00:00.000030000
317032,6,64,1204,1,0 days 00:00:00.000022000
315728,6,256,1204,1,0 days 00:00:00.000063000
315728,12,256,1204,1,0 days 00:00:00.000029000
315728,6,256,1204,1,0 days 00:00:00.000022000
155624,6,1,1204,8,0 days 00:00:00.000054000
155624,12,1,1204,8,0 days 00:00:00.000045000
155624,6,1,1204,8,0 days 00:00:00.000031000
77736,6,4,1204,8,0 days 00:00:00.000059000
77736,12,4,1204,8,0 days 00:00:00.000044000
77736,6,4,1204,8,0 days 00:00:00.000032000
56936,6,16,1204,8,0 days 00:00:00.000093000
56936,12,16,1204,8,0 days 00:00:00.000044000
56936,6,16,1204,8,0 days 00:00:00.000031000
51688,6,64,1204,8,0 days 00:00:00.000092000
51688,12,64,1204,8,0 days 00:00:00.000045000
51688,6,64,1204,8,0 days 00:00:00.000031000
50384,6,256,1204,8,0 days 00:00:00.000092000
50384,12,256,1204,8,0 days 00:00:00.000044000
50384,6,256,1204,8,0 days 00:00:00.000032000
121568,6,1,1204,32,0 days 00:00:00.000060000
121568,12,1,1204,32,0 days 00:00:00.000049000
121568,6,1,1204,32,0 days 00:00:00.000036000
43680,6,4,1204,32,0 days 00:00:00.000066000
43680,12,4,1204,32,0 days 00:00:00.000049000
43680,6,4,1204,32,0 days 00:00:00.000037000
22880,6,16,1204,32,0 days 00:00:00.000106000
22880,12,16,1204,32,0 days 00:00:00.000049000
22880,6,16,1204,32,0 days 00:00:00.000037000
17632,6,64,1204,32,0 days 00:00:00.000106000
17632,12,64,1204,32,0 days 00:00:00.000048000
17632,6,64,1204,32,0 days 00:00:00.000037000
16328,6,256,1204,32,0 days 00:00:00.000105000
16328,12,256,1204,32,0 days 00:00:00.000049000
16328,6,256,1204,32,0 days 00:00:00.000037000
111664,6,1,1204,128,0 days 00:00:00.000070000
111664,12,1,1204,128,0 days 00:00:00.000057000
111664,6,1,1204,128,0 days 00:00:00.000040000
33776,6,4,1204,128,0 days 00:00:00.000078000
33776,12,4,1204,128,0 days 00:00:00.000056000
33776,6,4,1204,128,0 days 00:00:00.000040000
12976,6,16,1204,128,0 days 00:00:00.000133000
12976,12,16,1204,128,0 days 00:00:00.000056000
12976,6,16,1204,128,0 days 00:00:00.000040000
7728,6,64,1204,128,0 days 00:00:00.000137000
7728,12,64,1204,128,0 days 00:00:00.000057000
7728,6,64,1204,128,0 days 00:00:00.000040000
6424,6,256,1204,128,0 days 00:00:00.000146000
6424,12,256,1204,128,0 days 00:00:00.000057000
6424,6,256,1204,128,0 days 00:00:00.000040000
108992,6,1,1204,512,0 days 00:00:00.000132000
108992,12,1,1204,512,0 days 00:00:00.000121000
108992,6,1,1204,512,0 days 00:00:00.000076000
31104,6,4,1204,512,0 days 00:00:00.000161000
31104,12,4,1204,512,0 days 00:00:00.000122000
31104,6,4,1204,512,0 days 00:00:00.000076000
10304,6,16,1204,512,0 days 00:00:00.000260000
10304,12,16,1204,512,0 days 00:00:00.000122000
10304,6,16,1204,512,0 days 00:00:00.000076000
5056,6,64,1204,512,0 days 00:00:00.000280000
5056,12,64,1204,512,0 days 00:00:00.000122000
5056,6,64,1204,512,0 days 00:00:00.000076000
3752,6,256,1204,512,0 days 00:00:00.000261000
3752,12,256,1204,512,0 days 00:00:00.000121000
3752,6,256,1204,512,0 days 00:00:00.000094000
420968,6,1,1204,1,0 days 00:00:00.000053000
420968,12,1,1204,1,0 days 00:00:00.000031000
420968,6,1,1204,1,0 days 00:00:00.000023000
343080,6,4,1204,1,0 days 00:00:00.000043000
343080,12,4,1204,1,0 days 00:00:00.000031000
343080,6,4,1204,1,0 days 00:00:00.000022000
322280,6,16,1204,1,0 days 00:00:00.000063000
322280,12,16,1204,1,0 days 00:00:00.000030000
322280,6,16,1204,1,0 days 00:00:00.000022000
317032,6,64,1204,1,0 days 00:00:00.000063000
317032,12,64,1204,1,0 days 00:00:00.000031000
317032,6,64,1204,1,0 days 00:00:00.000022000
315728,6,256,1204,1,0 days 00:00:00.000064000
315728,12,256,1204,1,0 days 00:00:00.000030000
315728,6,256,1204,1,0 days 00:00:00.000022000
155624,6,1,1204,8,0 days 00:00:00.000054000
155624,12,1,1204,8,0 days 00:00:00.000061000
155624,6,1,1204,8,0 days 00:00:00.000032000
77736,6,4,1204,8,0 days 00:00:00.000058000
77736,12,4,1204,8,0 days 00:00:00.000044000
77736,6,4,1204,8,0 days 00:00:00.000031000
56936,6,16,1204,8,0 days 00:00:00.000092000
56936,12,16,1204,8,0 days 00:00:00.000045000
56936,6,16,1204,8,0 days 00:00:00.000031000
51688,6,64,1204,8,0 days 00:00:00.000093000
51688,12,64,1204,8,0 days 00:00:00.000044000
51688,6,64,1204,8,0 days 00:00:00.000031000
50384,6,256,1204,8,0 days 00:00:00.000091000
50384,12,256,1204,8,0 days 00:00:00.000044000
50384,6,256,1204,8,0 days 00:00:00.000031000
121568,6,1,1204,32,0 days 00:00:00.000060000
121568,12,1,1204,32,0 days 00:00:00.000049000
121568,6,1,1204,32,0 days 00:00:00.000037000
43680,6,4,1204,32,0 days 00:00:00.000065000
43680,12,4,1204,32,0 days 00:00:00.000049000
43680,6,4,1204,32,0 days 00:00:00.000037000
22880,6,16,1204,32,0 days 00:00:00.000107000
22880,12,16,1204,32,0 days 00:00:00.000049000
22880,6,16,1204,32,0 days 00:00:00.000037000
17632,6,64,1204,32,0 days 00:00:00.000106000
17632,12,64,1204,32,0 days 00:00:00.000048000
17632,6,64,1204,32,0 days 00:00:00.000036000
16328,6,256,1204,32,0 days 00:00:00.000106000
16328,12,256,1204,32,0 days 00:00:00.000049000
16328,6,256,1204,32,0 days 00:00:00.000037000
111664,6,1,1204,128,0 days 00:00:00.000070000
111664,12,1,1204,128,0 days 00:00:00.000057000
111664,6,1,1204,128,0 days 00:00:00.000040000
33776,6,4,1204,128,0 days 00:00:00.000078000
33776,12,4,1204,128,0 days 00:00:00.000058000
33776,6,4,1204,128,0 days 00:00:00.000040000
12976,6,16,1204,128,0 days 00:00:00.000133000
12976,12,16,1204,128,0 days 00:00:00.000057000
12976,6,16,1204,128,0 days 00:00:00.000040000
7728,6,64,1204,128,0 days 00:00:00.000133000
7728,12,64,1204,128,0 days 00:00:00.000057000
7728,6,64,1204,128,0 days 00:00:00.000039000
6424,6,256,1204,128,0 days 00:00:00.000133000
6424,12,256,1204,128,0 days 00:00:00.000056000
6424,6,256,1204,128,0 days 00:00:00.000039000
108992,6,1,1204,512,0 days 00:00:00.000131000
108992,12,1,1204,512,0 days 00:00:00.000122000
108992,6,1,1204,512,0 days 00:00:00.000093000
31104,6,4,1204,512,0 days 00:00:00.000162000
31104,12,4,1204,512,0 days 00:00:00.000121000
31104,6,4,1204,512,0 days 00:00:00.000076000
10304,6,16,1204,512,0 days 00:00:00.000261000
10304,12,16,1204,512,0 days 00:00:00.000121000
10304,6,16,1204,512,0 days 00:00:00.000075000
5056,6,64,1204,512,0 days 00:00:00.000262000
5056,12,64,1204,512,0 days 00:00:00.000123000
5056,6,64,1204,512,0 days 00:00:00.000077000
3752,6,256,1204,512,0 days 00:00:00.000261000
3752,12,256,1204,512,0 days 00:00:00.000127000
3752,6,256,1204,512,0 days 00:00:00.000076000
420968,6,1,1204,1,0 days 00:00:00.000052000
420968,12,1,1204,1,0 days 00:00:00.000030000
420968,6,1,1204,1,0 days 00:00:00.000023000
343080,6,4,1204,1,0 days 00:00:00.000066000
343080,12,4,1204,1,0 days 00:00:00.000049000
343080,6,4,1204,1,0 days 00:00:00.000036000
322280,6,16,1204,1,0 days 00:00:00.000065000
322280,12,16,1204,1,0 days 00:00:00.000030000
322280,6,16,1204,1,0 days 00:00:00.000022000
317032,6,64,1204,1,0 days 00:00:00.000064000
317032,12,64,1204,1,0 days 00:00:00.000029000
317032,6,64,1204,1,0 days 00:00:00.000022000
315728,6,256,1204,1,0 days 00:00:00.000063000
315728,12,256,1204,1,0 days 00:00:00.000030000
315728,6,256,1204,1,0 days 00:00:00.000022000
155624,6,1,1204,8,0 days 00:00:00.000055000
155624,12,1,1204,8,0 days 00:00:00.000045000
155624,6,1,1204,8,0 days 00:00:00.000031000
77736,6,4,1204,8,0 days 00:00:00.000058000
77736,12,4,1204,8,0 days 00:00:00.000044000
77736,6,4,1204,8,0 days 00:00:00.000031000
56936,6,16,1204,8,0 days 00:00:00.000091000
56936,12,16,1204,8,0 days 00:00:00.000045000
56936,6,16,1204,8,0 days 00:00:00.000031000
51688,6,64,1204,8,0 days 00:00:00.000092000
51688,12,64,1204,8,0 days 00:00:00.000045000
51688,6,64,1204,8,0 days 00:00:00.000032000
50384,6,256,1204,8,0 days 00:00:00.000093000
